RUN	20140318101119	pricingsimulation	pricingsimulation
SCENARIO	Pricing	388	START	1395137482561
SCENARIO	Pricing	863	START	1395137482561
SCENARIO	Pricing	487	START	1395137482561
SCENARIO	Pricing	525	START	1395137482561
SCENARIO	Pricing	682	START	1395137482561
SCENARIO	Pricing	949	START	1395137482561
SCENARIO	Pricing	176	START	1395137482561
SCENARIO	Pricing	524	START	1395137482561
SCENARIO	Pricing	420	START	1395137482562
SCENARIO	Pricing	170	START	1395137482562
SCENARIO	Pricing	569	START	1395137482562
SCENARIO	Pricing	452	START	1395137482562
SCENARIO	Pricing	359	START	1395137482562
SCENARIO	Pricing	286	START	1395137482562
SCENARIO	Pricing	417	START	1395137482562
SCENARIO	Pricing	637	START	1395137482562
SCENARIO	Pricing	100	START	1395137482562
SCENARIO	Pricing	793	START	1395137482562
SCENARIO	Pricing	136	START	1395137482562
SCENARIO	Pricing	111	START	1395137482563
SCENARIO	Pricing	124	START	1395137482563
SCENARIO	Pricing	363	START	1395137482563
SCENARIO	Pricing	785	START	1395137482563
SCENARIO	Pricing	847	START	1395137482563
SCENARIO	Pricing	263	START	1395137482563
SCENARIO	Pricing	351	START	1395137482563
SCENARIO	Pricing	990	START	1395137482563
SCENARIO	Pricing	848	START	1395137482563
SCENARIO	Pricing	884	START	1395137482563
SCENARIO	Pricing	618	START	1395137482563
SCENARIO	Pricing	346	START	1395137482563
SCENARIO	Pricing	153	START	1395137482563
SCENARIO	Pricing	894	START	1395137482563
SCENARIO	Pricing	854	START	1395137482564
SCENARIO	Pricing	994	START	1395137482564
SCENARIO	Pricing	942	START	1395137482564
SCENARIO	Pricing	900	START	1395137482564
SCENARIO	Pricing	965	START	1395137482564
SCENARIO	Pricing	748	START	1395137482564
SCENARIO	Pricing	287	START	1395137482564
SCENARIO	Pricing	977	START	1395137482564
SCENARIO	Pricing	958	START	1395137482564
SCENARIO	Pricing	247	START	1395137482564
SCENARIO	Pricing	791	START	1395137482565
SCENARIO	Pricing	279	START	1395137482565
SCENARIO	Pricing	539	START	1395137482565
SCENARIO	Pricing	763	START	1395137482565
SCENARIO	Pricing	232	START	1395137482565
SCENARIO	Pricing	180	START	1395137482565
SCENARIO	Pricing	7	START	1395137482565
SCENARIO	Pricing	24	START	1395137482565
SCENARIO	Pricing	374	START	1395137482565
SCENARIO	Pricing	56	START	1395137482565
SCENARIO	Pricing	233	START	1395137482565
SCENARIO	Pricing	792	START	1395137482565
SCENARIO	Pricing	323	START	1395137482565
SCENARIO	Pricing	344	START	1395137482565
SCENARIO	Pricing	427	START	1395137482565
SCENARIO	Pricing	249	START	1395137482565
SCENARIO	Pricing	471	START	1395137482565
SCENARIO	Pricing	10	START	1395137482565
SCENARIO	Pricing	242	START	1395137482565
SCENARIO	Pricing	902	START	1395137482565
SCENARIO	Pricing	75	START	1395137482565
SCENARIO	Pricing	655	START	1395137482565
SCENARIO	Pricing	601	START	1395137482565
SCENARIO	Pricing	891	START	1395137482565
SCENARIO	Pricing	952	START	1395137482565
SCENARIO	Pricing	392	START	1395137482565
SCENARIO	Pricing	948	START	1395137482565
SCENARIO	Pricing	376	START	1395137482566
SCENARIO	Pricing	920	START	1395137482566
SCENARIO	Pricing	797	START	1395137482566
SCENARIO	Pricing	870	START	1395137482566
SCENARIO	Pricing	804	START	1395137482566
SCENARIO	Pricing	985	START	1395137482566
SCENARIO	Pricing	574	START	1395137482566
SCENARIO	Pricing	925	START	1395137482566
SCENARIO	Pricing	560	START	1395137482566
SCENARIO	Pricing	635	START	1395137482566
SCENARIO	Pricing	179	START	1395137482566
SCENARIO	Pricing	678	START	1395137482566
SCENARIO	Pricing	477	START	1395137482566
SCENARIO	Pricing	399	START	1395137482566
SCENARIO	Pricing	502	START	1395137482566
SCENARIO	Pricing	72	START	1395137482566
SCENARIO	Pricing	859	START	1395137482566
SCENARIO	Pricing	639	START	1395137482566
SCENARIO	Pricing	778	START	1395137482566
SCENARIO	Pricing	742	START	1395137482566
SCENARIO	Pricing	107	START	1395137482566
SCENARIO	Pricing	646	START	1395137482566
SCENARIO	Pricing	6	START	1395137482566
SCENARIO	Pricing	817	START	1395137482566
SCENARIO	Pricing	304	START	1395137482566
SCENARIO	Pricing	760	START	1395137482566
SCENARIO	Pricing	972	START	1395137482566
SCENARIO	Pricing	453	START	1395137482566
SCENARIO	Pricing	841	START	1395137482566
SCENARIO	Pricing	542	START	1395137482566
SCENARIO	Pricing	708	START	1395137482567
SCENARIO	Pricing	252	START	1395137482567
SCENARIO	Pricing	806	START	1395137482567
SCENARIO	Pricing	729	START	1395137482567
SCENARIO	Pricing	128	START	1395137482567
SCENARIO	Pricing	370	START	1395137482567
SCENARIO	Pricing	212	START	1395137482567
SCENARIO	Pricing	636	START	1395137482567
SCENARIO	Pricing	214	START	1395137482567
SCENARIO	Pricing	617	START	1395137482567
SCENARIO	Pricing	638	START	1395137482567
SCENARIO	Pricing	731	START	1395137482567
SCENARIO	Pricing	674	START	1395137482567
SCENARIO	Pricing	485	START	1395137482567
SCENARIO	Pricing	573	START	1395137482567
SCENARIO	Pricing	459	START	1395137482567
SCENARIO	Pricing	19	START	1395137482567
SCENARIO	Pricing	302	START	1395137482567
SCENARIO	Pricing	480	START	1395137482567
SCENARIO	Pricing	382	START	1395137482567
SCENARIO	Pricing	126	START	1395137482567
SCENARIO	Pricing	716	START	1395137482567
SCENARIO	Pricing	620	START	1395137482567
SCENARIO	Pricing	310	START	1395137482567
SCENARIO	Pricing	584	START	1395137482567
SCENARIO	Pricing	645	START	1395137482567
SCENARIO	Pricing	642	START	1395137482567
SCENARIO	Pricing	591	START	1395137482567
SCENARIO	Pricing	403	START	1395137482568
SCENARIO	Pricing	936	START	1395137482568
SCENARIO	Pricing	658	START	1395137482568
SCENARIO	Pricing	47	START	1395137482568
SCENARIO	Pricing	94	START	1395137482568
SCENARIO	Pricing	118	START	1395137482568
SCENARIO	Pricing	16	START	1395137482568
SCENARIO	Pricing	275	START	1395137482568
SCENARIO	Pricing	315	START	1395137482568
SCENARIO	Pricing	551	START	1395137482568
SCENARIO	Pricing	946	START	1395137482568
SCENARIO	Pricing	151	START	1395137482568
SCENARIO	Pricing	567	START	1395137482568
SCENARIO	Pricing	326	START	1395137482568
SCENARIO	Pricing	405	START	1395137482568
SCENARIO	Pricing	20	START	1395137482568
SCENARIO	Pricing	882	START	1395137482568
SCENARIO	Pricing	743	START	1395137482568
SCENARIO	Pricing	71	START	1395137482568
SCENARIO	Pricing	172	START	1395137482568
SCENARIO	Pricing	923	START	1395137482568
SCENARIO	Pricing	564	START	1395137482568
SCENARIO	Pricing	538	START	1395137482568
SCENARIO	Pricing	862	START	1395137482568
SCENARIO	Pricing	632	START	1395137482568
SCENARIO	Pricing	483	START	1395137482569
SCENARIO	Pricing	657	START	1395137482569
SCENARIO	Pricing	454	START	1395137482569
SCENARIO	Pricing	98	START	1395137482569
SCENARIO	Pricing	897	START	1395137482569
SCENARIO	Pricing	837	START	1395137482569
SCENARIO	Pricing	643	START	1395137482569
SCENARIO	Pricing	650	START	1395137482569
SCENARIO	Pricing	38	START	1395137482569
SCENARIO	Pricing	149	START	1395137482569
SCENARIO	Pricing	383	START	1395137482569
SCENARIO	Pricing	335	START	1395137482569
SCENARIO	Pricing	240	START	1395137482569
SCENARIO	Pricing	234	START	1395137482569
SCENARIO	Pricing	594	START	1395137482569
SCENARIO	Pricing	904	START	1395137482569
SCENARIO	Pricing	132	START	1395137482569
SCENARIO	Pricing	55	START	1395137482569
SCENARIO	Pricing	518	START	1395137482570
SCENARIO	Pricing	898	START	1395137482570
SCENARIO	Pricing	910	START	1395137482570
SCENARIO	Pricing	422	START	1395137482570
SCENARIO	Pricing	814	START	1395137482570
SCENARIO	Pricing	529	START	1395137482570
SCENARIO	Pricing	167	START	1395137482570
SCENARIO	Pricing	147	START	1395137482570
SCENARIO	Pricing	32	START	1395137482570
SCENARIO	Pricing	336	START	1395137482570
SCENARIO	Pricing	36	START	1395137482570
SCENARIO	Pricing	372	START	1395137482570
SCENARIO	Pricing	627	START	1395137482570
SCENARIO	Pricing	794	START	1395137482570
SCENARIO	Pricing	536	START	1395137482570
SCENARIO	Pricing	781	START	1395137482570
SCENARIO	Pricing	486	START	1395137482570
SCENARIO	Pricing	299	START	1395137482570
SCENARIO	Pricing	876	START	1395137482570
SCENARIO	Pricing	621	START	1395137482570
SCENARIO	Pricing	140	START	1395137482570
SCENARIO	Pricing	709	START	1395137482570
SCENARIO	Pricing	256	START	1395137482570
SCENARIO	Pricing	289	START	1395137482570
SCENARIO	Pricing	49	START	1395137482570
SCENARIO	Pricing	829	START	1395137482570
SCENARIO	Pricing	521	START	1395137482570
SCENARIO	Pricing	944	START	1395137482570
SCENARIO	Pricing	337	START	1395137482570
SCENARIO	Pricing	768	START	1395137482570
SCENARIO	Pricing	185	START	1395137482570
SCENARIO	Pricing	1	START	1395137482570
SCENARIO	Pricing	139	START	1395137482570
SCENARIO	Pricing	110	START	1395137482570
SCENARIO	Pricing	883	START	1395137482570
SCENARIO	Pricing	612	START	1395137482570
SCENARIO	Pricing	715	START	1395137482570
SCENARIO	Pricing	957	START	1395137482570
SCENARIO	Pricing	13	START	1395137482570
SCENARIO	Pricing	603	START	1395137482571
SCENARIO	Pricing	22	START	1395137482571
SCENARIO	Pricing	42	START	1395137482571
SCENARIO	Pricing	415	START	1395137482571
SCENARIO	Pricing	68	START	1395137482571
SCENARIO	Pricing	733	START	1395137482571
SCENARIO	Pricing	28	START	1395137482571
SCENARIO	Pricing	112	START	1395137482571
SCENARIO	Pricing	366	START	1395137482571
SCENARIO	Pricing	320	START	1395137482571
SCENARIO	Pricing	381	START	1395137482571
SCENARIO	Pricing	165	START	1395137482571
SCENARIO	Pricing	215	START	1395137482571
SCENARIO	Pricing	981	START	1395137482571
SCENARIO	Pricing	330	START	1395137482571
SCENARIO	Pricing	523	START	1395137482571
SCENARIO	Pricing	905	START	1395137482571
SCENARIO	Pricing	805	START	1395137482571
SCENARIO	Pricing	198	START	1395137482571
SCENARIO	Pricing	572	START	1395137482571
SCENARIO	Pricing	951	START	1395137482571
SCENARIO	Pricing	138	START	1395137482571
SCENARIO	Pricing	162	START	1395137482571
SCENARIO	Pricing	3	START	1395137482571
SCENARIO	Pricing	933	START	1395137482571
SCENARIO	Pricing	278	START	1395137482571
SCENARIO	Pricing	146	START	1395137482571
SCENARIO	Pricing	969	START	1395137482571
SCENARIO	Pricing	364	START	1395137482571
SCENARIO	Pricing	429	START	1395137482571
SCENARIO	Pricing	869	START	1395137482571
SCENARIO	Pricing	461	START	1395137482571
SCENARIO	Pricing	143	START	1395137482571
SCENARIO	Pricing	644	START	1395137482571
SCENARIO	Pricing	391	START	1395137482571
SCENARIO	Pricing	868	START	1395137482571
SCENARIO	Pricing	468	START	1395137482571
SCENARIO	Pricing	749	START	1395137482571
SCENARIO	Pricing	51	START	1395137482571
SCENARIO	Pricing	384	START	1395137482572
SCENARIO	Pricing	823	START	1395137482572
SCENARIO	Pricing	30	START	1395137482572
SCENARIO	Pricing	309	START	1395137482572
SCENARIO	Pricing	648	START	1395137482572
SCENARIO	Pricing	355	START	1395137482572
SCENARIO	Pricing	880	START	1395137482572
SCENARIO	Pricing	450	START	1395137482572
SCENARIO	Pricing	308	START	1395137482572
SCENARIO	Pricing	183	START	1395137482572
SCENARIO	Pricing	489	START	1395137482572
SCENARIO	Pricing	272	START	1395137482572
SCENARIO	Pricing	27	START	1395137482572
SCENARIO	Pricing	833	START	1395137482572
SCENARIO	Pricing	99	START	1395137482572
SCENARIO	Pricing	433	START	1395137482572
SCENARIO	Pricing	14	START	1395137482572
SCENARIO	Pricing	360	START	1395137482572
SCENARIO	Pricing	373	START	1395137482572
SCENARIO	Pricing	125	START	1395137482572
SCENARIO	Pricing	414	START	1395137482572
SCENARIO	Pricing	997	START	1395137482572
SCENARIO	Pricing	53	START	1395137482572
SCENARIO	Pricing	609	START	1395137482572
SCENARIO	Pricing	755	START	1395137482572
SCENARIO	Pricing	82	START	1395137482572
SCENARIO	Pricing	171	START	1395137482572
SCENARIO	Pricing	832	START	1395137482572
SCENARIO	Pricing	937	START	1395137482572
SCENARIO	Pricing	397	START	1395137482572
SCENARIO	Pricing	409	START	1395137482572
SCENARIO	Pricing	488	START	1395137482579
SCENARIO	Pricing	689	START	1395137482579
SCENARIO	Pricing	404	START	1395137482579
SCENARIO	Pricing	723	START	1395137482580
SCENARIO	Pricing	311	START	1395137482580
SCENARIO	Pricing	533	START	1395137482580
SCENARIO	Pricing	161	START	1395137482580
SCENARIO	Pricing	484	START	1395137482580
SCENARIO	Pricing	772	START	1395137482580
SCENARIO	Pricing	908	START	1395137482580
SCENARIO	Pricing	408	START	1395137482580
SCENARIO	Pricing	318	START	1395137482580
SCENARIO	Pricing	426	START	1395137482580
SCENARIO	Pricing	588	START	1395137482580
SCENARIO	Pricing	966	START	1395137482580
SCENARIO	Pricing	613	START	1395137482580
SCENARIO	Pricing	78	START	1395137482580
SCENARIO	Pricing	352	START	1395137482580
SCENARIO	Pricing	377	START	1395137482590
SCENARIO	Pricing	526	START	1395137482601
SCENARIO	Pricing	216	START	1395137482601
SCENARIO	Pricing	757	START	1395137482601
SCENARIO	Pricing	608	START	1395137482601
SCENARIO	Pricing	338	START	1395137482601
SCENARIO	Pricing	835	START	1395137482601
SCENARIO	Pricing	595	START	1395137482602
SCENARIO	Pricing	281	START	1395137482602
SCENARIO	Pricing	206	START	1395137482602
SCENARIO	Pricing	537	START	1395137482602
SCENARIO	Pricing	549	START	1395137482602
SCENARIO	Pricing	940	START	1395137482602
SCENARIO	Pricing	506	START	1395137482602
SCENARIO	Pricing	37	START	1395137482602
SCENARIO	Pricing	590	START	1395137482604
SCENARIO	Pricing	816	START	1395137482604
SCENARIO	Pricing	416	START	1395137482604
SCENARIO	Pricing	345	START	1395137482604
SCENARIO	Pricing	152	START	1395137482604
SCENARIO	Pricing	764	START	1395137482605
SCENARIO	Pricing	802	START	1395137482605
SCENARIO	Pricing	979	START	1395137482605
SCENARIO	Pricing	599	START	1395137482605
SCENARIO	Pricing	819	START	1395137482605
SCENARIO	Pricing	150	START	1395137482605
SCENARIO	Pricing	850	START	1395137482605
SCENARIO	Pricing	353	START	1395137482605
SCENARIO	Pricing	231	START	1395137482605
SCENARIO	Pricing	228	START	1395137482605
SCENARIO	Pricing	751	START	1395137482606
SCENARIO	Pricing	666	START	1395137482606
SCENARIO	Pricing	712	START	1395137482606
SCENARIO	Pricing	192	START	1395137482606
SCENARIO	Pricing	369	START	1395137482606
SCENARIO	Pricing	581	START	1395137482609
SCENARIO	Pricing	273	START	1395137482609
SCENARIO	Pricing	563	START	1395137482609
SCENARIO	Pricing	261	START	1395137482609
SCENARIO	Pricing	113	START	1395137482609
SCENARIO	Pricing	301	START	1395137482609
SCENARIO	Pricing	604	START	1395137482609
SCENARIO	Pricing	253	START	1395137482609
SCENARIO	Pricing	224	START	1395137482609
SCENARIO	Pricing	831	START	1395137482609
SCENARIO	Pricing	784	START	1395137482609
SCENARIO	Pricing	727	START	1395137482609
SCENARIO	Pricing	349	START	1395137482609
SCENARIO	Pricing	495	START	1395137482609
SCENARIO	Pricing	543	START	1395137482609
SCENARIO	Pricing	562	START	1395137482610
SCENARIO	Pricing	160	START	1395137482610
SCENARIO	Pricing	207	START	1395137482610
SCENARIO	Pricing	239	START	1395137482610
SCENARIO	Pricing	457	START	1395137482610
SCENARIO	Pricing	362	START	1395137482610
SCENARIO	Pricing	834	START	1395137482610
SCENARIO	Pricing	184	START	1395137482610
SCENARIO	Pricing	33	START	1395137482610
SCENARIO	Pricing	474	START	1395137482610
SCENARIO	Pricing	886	START	1395137482610
SCENARIO	Pricing	69	START	1395137482610
SCENARIO	Pricing	505	START	1395137482610
SCENARIO	Pricing	58	START	1395137482610
SCENARIO	Pricing	455	START	1395137482610
SCENARIO	Pricing	931	START	1395137482612
SCENARIO	Pricing	394	START	1395137482612
SCENARIO	Pricing	531	START	1395137482612
SCENARIO	Pricing	92	START	1395137482612
SCENARIO	Pricing	1000	START	1395137482612
SCENARIO	Pricing	697	START	1395137482620
SCENARIO	Pricing	559	START	1395137482620
SCENARIO	Pricing	924	START	1395137482620
SCENARIO	Pricing	218	START	1395137482620
SCENARIO	Pricing	593	START	1395137482620
SCENARIO	Pricing	40	START	1395137482621
SCENARIO	Pricing	693	START	1395137482621
SCENARIO	Pricing	984	START	1395137482621
SCENARIO	Pricing	277	START	1395137482621
SCENARIO	Pricing	962	START	1395137482621
SCENARIO	Pricing	877	START	1395137482625
SCENARIO	Pricing	264	START	1395137482625
SCENARIO	Pricing	684	START	1395137482625
SCENARIO	Pricing	200	START	1395137482625
SCENARIO	Pricing	222	START	1395137482625
SCENARIO	Pricing	91	START	1395137482625
SCENARIO	Pricing	570	START	1395137482625
SCENARIO	Pricing	246	START	1395137482625
SCENARIO	Pricing	339	START	1395137482625
SCENARIO	Pricing	707	START	1395137482625
SCENARIO	Pricing	77	START	1395137482625
SCENARIO	Pricing	842	START	1395137482625
SCENARIO	Pricing	202	START	1395137482625
SCENARIO	Pricing	843	START	1395137482625
SCENARIO	Pricing	722	START	1395137482625
SCENARIO	Pricing	237	START	1395137482625
SCENARIO	Pricing	587	START	1395137482625
SCENARIO	Pricing	935	START	1395137482625
SCENARIO	Pricing	555	START	1395137482625
SCENARIO	Pricing	204	START	1395137482625
SCENARIO	Pricing	395	START	1395137482626
SCENARIO	Pricing	746	START	1395137482626
SCENARIO	Pricing	670	START	1395137482626
SCENARIO	Pricing	661	START	1395137482626
SCENARIO	Pricing	890	START	1395137482626
SCENARIO	Pricing	955	START	1395137482626
SCENARIO	Pricing	60	START	1395137482626
SCENARIO	Pricing	466	START	1395137482626
SCENARIO	Pricing	734	START	1395137482626
SCENARIO	Pricing	982	START	1395137482626
SCENARIO	Pricing	545	START	1395137482626
SCENARIO	Pricing	84	START	1395137482626
SCENARIO	Pricing	889	START	1395137482626
SCENARIO	Pricing	322	START	1395137482626
SCENARIO	Pricing	343	START	1395137482626
SCENARIO	Pricing	305	START	1395137482626
SCENARIO	Pricing	694	START	1395137482626
SCENARIO	Pricing	750	START	1395137482626
SCENARIO	Pricing	771	START	1395137482626
SCENARIO	Pricing	157	START	1395137482626
SCENARIO	Pricing	668	START	1395137482627
SCENARIO	Pricing	282	START	1395137482627
SCENARIO	Pricing	654	START	1395137482627
SCENARIO	Pricing	795	START	1395137482627
SCENARIO	Pricing	901	START	1395137482627
SCENARIO	Pricing	626	START	1395137482627
SCENARIO	Pricing	327	START	1395137482627
SCENARIO	Pricing	314	START	1395137482627
SCENARIO	Pricing	622	START	1395137482627
SCENARIO	Pricing	259	START	1395137482627
SCENARIO	Pricing	754	START	1395137482627
SCENARIO	Pricing	340	START	1395137482627
SCENARIO	Pricing	703	START	1395137482627
SCENARIO	Pricing	959	START	1395137482627
SCENARIO	Pricing	342	START	1395137482627
SCENARIO	Pricing	52	START	1395137482627
SCENARIO	Pricing	380	START	1395137482627
SCENARIO	Pricing	866	START	1395137482627
SCENARIO	Pricing	872	START	1395137482628
SCENARIO	Pricing	978	START	1395137482628
SCENARIO	Pricing	217	START	1395137482628
SCENARIO	Pricing	673	START	1395137482628
SCENARIO	Pricing	811	START	1395137482628
SCENARIO	Pricing	86	START	1395137482628
SCENARIO	Pricing	576	START	1395137482628
SCENARIO	Pricing	578	START	1395137482628
SCENARIO	Pricing	999	START	1395137482628
SCENARIO	Pricing	386	START	1395137482628
SCENARIO	Pricing	428	START	1395137482628
SCENARIO	Pricing	660	START	1395137482628
SCENARIO	Pricing	245	START	1395137482628
SCENARIO	Pricing	892	START	1395137482628
SCENARIO	Pricing	822	START	1395137482628
SCENARIO	Pricing	9	START	1395137482628
SCENARIO	Pricing	867	START	1395137482628
SCENARIO	Pricing	367	START	1395137482629
SCENARIO	Pricing	44	START	1395137482629
SCENARIO	Pricing	767	START	1395137482629
SCENARIO	Pricing	856	START	1395137482629
SCENARIO	Pricing	789	START	1395137482629
SCENARIO	Pricing	865	START	1395137482635
SCENARIO	Pricing	8	START	1395137482635
SCENARIO	Pricing	319	START	1395137482635
SCENARIO	Pricing	444	START	1395137482635
SCENARIO	Pricing	39	START	1395137482635
SCENARIO	Pricing	230	START	1395137482635
SCENARIO	Pricing	21	START	1395137482635
SCENARIO	Pricing	385	START	1395137482636
SCENARIO	Pricing	596	START	1395137482636
SCENARIO	Pricing	97	START	1395137482636
SCENARIO	Pricing	826	START	1395137482636
SCENARIO	Pricing	236	START	1395137482636
SCENARIO	Pricing	701	START	1395137482636
SCENARIO	Pricing	738	START	1395137482636
SCENARIO	Pricing	121	START	1395137482636
SCENARIO	Pricing	663	START	1395137482636
SCENARIO	Pricing	193	START	1395137482636
SCENARIO	Pricing	838	START	1395137482636
SCENARIO	Pricing	500	START	1395137482636
SCENARIO	Pricing	773	START	1395137482636
SCENARIO	Pricing	776	START	1395137482636
SCENARIO	Pricing	205	START	1395137482636
SCENARIO	Pricing	788	START	1395137482636
SCENARIO	Pricing	857	START	1395137482636
SCENARIO	Pricing	331	START	1395137482636
SCENARIO	Pricing	102	START	1395137482636
SCENARIO	Pricing	54	START	1395137482636
SCENARIO	Pricing	321	START	1395137482636
SCENARIO	Pricing	813	START	1395137482636
SCENARIO	Pricing	26	START	1395137482636
SCENARIO	Pricing	117	START	1395137482637
SCENARIO	Pricing	307	START	1395137482637
SCENARIO	Pricing	700	START	1395137482637
SCENARIO	Pricing	970	START	1395137482637
SCENARIO	Pricing	922	START	1395137482637
SCENARIO	Pricing	238	START	1395137482638
SCENARIO	Pricing	411	START	1395137482638
SCENARIO	Pricing	775	START	1395137482638
SCENARIO	Pricing	432	START	1395137482638
SCENARIO	Pricing	815	START	1395137482638
SCENARIO	Pricing	782	START	1395137482638
SCENARIO	Pricing	255	START	1395137482638
SCENARIO	Pricing	103	START	1395137482638
SCENARIO	Pricing	873	START	1395137482638
SCENARIO	Pricing	896	START	1395137482638
SCENARIO	Pricing	967	START	1395137482639
SCENARIO	Pricing	35	START	1395137482639
SCENARIO	Pricing	173	START	1395137482639
SCENARIO	Pricing	730	START	1395137482639
SCENARIO	Pricing	396	START	1395137482639
SCENARIO	Pricing	431	START	1395137482639
SCENARIO	Pricing	605	START	1395137482639
SCENARIO	Pricing	987	START	1395137482639
SCENARIO	Pricing	677	START	1395137482639
SCENARIO	Pricing	879	START	1395137482639
SCENARIO	Pricing	5	START	1395137482639
SCENARIO	Pricing	735	START	1395137482639
SCENARIO	Pricing	23	START	1395137482639
SCENARIO	Pricing	350	START	1395137482639
SCENARIO	Pricing	296	START	1395137482639
SCENARIO	Pricing	34	START	1395137482640
SCENARIO	Pricing	280	START	1395137482640
SCENARIO	Pricing	70	START	1395137482640
SCENARIO	Pricing	630	START	1395137482640
SCENARIO	Pricing	544	START	1395137482640
SCENARIO	Pricing	671	START	1395137482640
SCENARIO	Pricing	812	START	1395137482640
SCENARIO	Pricing	947	START	1395137482640
SCENARIO	Pricing	641	START	1395137482640
SCENARIO	Pricing	129	START	1395137482640
SCENARIO	Pricing	463	START	1395137482640
SCENARIO	Pricing	400	START	1395137482640
SCENARIO	Pricing	556	START	1395137482640
SCENARIO	Pricing	104	START	1395137482640
SCENARIO	Pricing	313	START	1395137482640
SCENARIO	Pricing	516	START	1395137482641
SCENARIO	Pricing	725	START	1395137482641
SCENARIO	Pricing	840	START	1395137482641
SCENARIO	Pricing	248	START	1395137482641
SCENARIO	Pricing	101	START	1395137482641
SCENARIO	Pricing	123	START	1395137482641
SCENARIO	Pricing	341	START	1395137482641
SCENARIO	Pricing	79	START	1395137482641
SCENARIO	Pricing	158	START	1395137482641
SCENARIO	Pricing	728	START	1395137482641
SCENARIO	Pricing	269	START	1395137482642
SCENARIO	Pricing	201	START	1395137482642
SCENARIO	Pricing	226	START	1395137482642
SCENARIO	Pricing	294	START	1395137482642
SCENARIO	Pricing	592	START	1395137482642
SCENARIO	Pricing	547	START	1395137482642
SCENARIO	Pricing	250	START	1395137482642
SCENARIO	Pricing	510	START	1395137482642
SCENARIO	Pricing	614	START	1395137482642
SCENARIO	Pricing	790	START	1395137482642
SCENARIO	Pricing	995	START	1395137482642
SCENARIO	Pricing	629	START	1395137482642
SCENARIO	Pricing	464	START	1395137482642
SCENARIO	Pricing	324	START	1395137482642
SCENARIO	Pricing	435	START	1395137482642
SCENARIO	Pricing	855	START	1395137482643
SCENARIO	Pricing	528	START	1395137482643
SCENARIO	Pricing	798	START	1395137482643
SCENARIO	Pricing	989	START	1395137482643
SCENARIO	Pricing	410	START	1395137482643
SCENARIO	Pricing	267	START	1395137482643
SCENARIO	Pricing	683	START	1395137482643
SCENARIO	Pricing	197	START	1395137482643
SCENARIO	Pricing	254	START	1395137482643
SCENARIO	Pricing	736	START	1395137482643
SCENARIO	Pricing	64	START	1395137482643
SCENARIO	Pricing	493	START	1395137482643
SCENARIO	Pricing	968	START	1395137482643
SCENARIO	Pricing	540	START	1395137482643
SCENARIO	Pricing	824	START	1395137482643
SCENARIO	Pricing	998	START	1395137482643
SCENARIO	Pricing	623	START	1395137482643
SCENARIO	Pricing	492	START	1395137482643
SCENARIO	Pricing	472	START	1395137482643
SCENARIO	Pricing	976	START	1395137482643
SCENARIO	Pricing	479	START	1395137482644
SCENARIO	Pricing	713	START	1395137482644
SCENARIO	Pricing	229	START	1395137482644
